481881,196.00,0.25,4.47,833.30,3721,27.00,4.99
483921,199.00,0.25,4.44,837.60,3720,-1.00,4.99
485961,195.00,0.24,4.47,836.30,3734,14.00,4.99
488001,196.00,0.25,4.49,829.30,3727,-7.00,4.99
490041,196.00,0.24,4.47,833.00,3724,-3.00,4.99
492081,195.00,0.24,4.49,832.50,3737,13.00,4.99
494120,201.00,0.24,4.51,820.70,3697,-40.00,4.99
496161,195.00,0.25,4.49,827.80,3723,26.00,4.99
498201,199.00,0.25,4.47,833.50,3725,2.00,4.99
500241,202.00,0.25,4.44,837.60,3729,4.00,4.99
502281,199.00,0.26,4.43,842.70,3731,2.00,4.99
504321,203.00,0.26,4.40,848.20,3745,14.00,4.99
506361,205.00,0.26,4.39,848.10,3714,-31.00,4.99
508401,200.00,0.25,4.40,845.60,3728,14.00,4.99
510441,202.00,0.25,4.43,843.60,3734,6.00,4.99
512481,198.00,0.25,4.44,838.80,3726,-8.00,4.99
514521,200.00,0.26,4.43,846.70,3750,24.00,4.99
516561,203.00,0.25,4.40,845.00,3720,-30.00,4.99
518601,202.00,0.25,4.43,842.80,3732,12.00,4.99
520641,200.00,0.25,4.45,838.70,3736,4.00,4.99
522681,198.00,0.25,4.47,833.90,3725,-11.00,4.99
524721,198.00,0.25,4.44,836.90,3719,-6.00,5.01
528761,197.00,0.24,4.47,834.50,3726,9.00,4.99
530801,200.00,0.25,4.49,829.20,3723,-3.00,4.99
532841,200.00,0.24,4.47,833.30,3722,-1.00,4.99
534881,201.00,0.24,4.49,829.10,3722,0.00,4.99
536921,195.00,0.24,4.51,825.10,3721,-1.00,4.99
538961,196.00,0.25,4.49,832.50,3741,20.00,4.99
541001,194.00,0.25,4.48,839.30,3750,9.00,4.99
543041,197.00,0.25,4.45,841.90,3747,-3.00,4.99
545081,196.00,0.25,4.47,836.30,3742,-5.00,4.99
547121,200.00,0.25,4.45,839.50,3736,-6.00,4.99
549161,197.00,0.24,4.47,836.50,3744,8.00,4.99
551201,196.00,0.24,4.49,832.90,3744,0.00,4.99
553241,196.00,0.24,4.52,826.90,3724,-20.00,4.99
555281,194.00,0.25,4.49,831.60,3738,14.00,4.99
557321,193.00,0.25,4.48,839.50,3754,16.00,4.99
559361,193.00,0.25,4.45,843.00,3756,2.00,4.99
561401,196.00,0.25,4.43,846.80,3751,-5.00,4.99
563481,195.00,0.25,4.45,841.10,3744,-7.00,4.99
565521,194.00,0.26,4.44,848.30,3760,16.00,4.99
567561,195.00,0.25,4.41,851.90,3755,-5.00,4.99
569601,196.00,0.25,4.43,846.40,3757,2.00,4.99
571641,192.00,0.25,4.45,844.30,3757,0.00,4.99
573681,199.00,0.25,4.47,833.40,3720,-37.00,4.99
575721,200.00,0.25,4.45,838.30,3726,6.00,4.99
577761,201.00,0.26,4.43,844.20,3738,12.00,4.99
