30077,0,1010.00,0.00,5.57,3.80,20,0.00,4.97,572.00,134.35
30197,0,1011.00,0.00,5.57,3.70,20,0.00,4.97,574.00,138.46
30357,0,1010.00,0.00,5.57,3.50,19,0.00,4.97,575.00,146.63
30437,0,1011.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
30517,0,1012.00,0.00,5.57,3.90,20,0.00,4.97,572.00,130.90
30598,0,1013.00,0.00,5.57,4.00,20,0.00,4.97,574.00,128.08
30678,0,1014.00,0.00,5.57,3.70,20,0.00,4.97,572.00,137.98
30757,0,1013.00,0.00,5.57,3.80,21,0.00,4.97,573.00,134.58
30837,0,1015.00,0.00,5.57,3.70,20,0.00,4.97,572.00,137.98
30917,0,1015.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
31037,0,1016.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
31157,0,1018.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.22
31278,0,1019.00,0.00,5.57,3.60,20,0.00,4.97,574.00,142.31
31397,0,1019.00,0.00,5.57,3.60,20,0.00,4.97,574.00,142.31
31517,0,1021.00,0.00,5.57,3.70,20,0.00,4.97,575.00,138.70
31637,0,1022.00,0.00,5.57,3.50,19,0.00,4.97,573.00,146.12
31757,0,1022.00,0.00,5.57,3.70,19,0.00,4.97,573.00,138.22
31878,0,1022.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
31997,0,1023.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.81
32117,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.22
32237,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,574.00,138.46
32357,0,1023.00,0.00,5.57,4.00,20,0.00,4.97,573.00,127.85
32477,0,1023.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
32598,0,1023.00,0.00,5.57,3.60,20,0.00,4.97,574.00,142.31
32717,0,1023.00,0.00,5.57,3.80,20,0.00,4.97,572.00,134.35
32837,0,1023.00,0.00,5.57,3.90,21,0.00,4.97,574.00,131.36
32957,0,1023.00,0.00,5.57,3.50,20,0.00,4.97,574.00,146.37
33077,0,1023.00,0.00,5.57,3.20,19,0.00,4.97,573.00,159.82
33158,0,1023.00,0.00,5.57,3.80,19,0.00,4.97,573.00,134.58
33277,0,1023.00,0.00,5.57,3.60,19,0.00,4.97,575.00,142.56
33397,0,1022.00,0.00,5.57,3.70,19,0.00,4.97,574.00,138.46
33517,0,1022.00,0.00,5.57,3.70,19,0.00,4.97,573.00,138.22
33637,0,1022.00,0.00,5.57,3.90,20,0.00,4.97,572.00,130.90
33757,0,1021.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
33878,0,1022.00,0.00,5.57,3.60,20,0.00,4.97,573.00,142.06
33997,0,1022.00,0.00,5.57,3.60,20,0.00,4.97,575.00,142.56
34117,0,1022.00,0.00,5.57,3.50,20,0.00,4.97,573.00,146.12
34237,0,1021.00,0.00,5.57,3.60,20,0.00,4.97,573.00,142.06
34357,0,1021.00,0.00,5.57,3.60,19,0.00,4.97,572.00,141.81
34478,0,1021.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
34597,0,1021.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.81
34717,0,1021.00,0.00,5.57,3.60,20,0.00,4.97,573.00,142.06
34837,0,1022.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.22
34957,0,1022.00,0.00,5.57,3.50,20,0.00,4.97,573.00,146.12
35078,0,1022.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.82
35197,0,1023.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.81
35317,0,1023.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.58
35437,0,1023.00,0.00,5.57,3.90,20,0.00,4.97,571.00,130.67
35557,0,1023.00,0.00,5.57,3.90,20,0.00,4.97,573.00,131.13
35677,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,575.00,138.70
35798,0,1023.00,0.00,5.57,3.90,20,0.00,4.97,572.00,130.72
35917,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.02
36037,0,1023.00,0.00,5.57,3.90,20,0.00,4.97,573.00,130.94
36157,0,1023.00,0.00,5.57,3.60,20,0.00,4.97,571.00,141.36
36277,0,1023.00,0.00,5.57,3.80,20,0.00,4.97,573.00,134.39
36398,0,1023.00,0.00,5.57,3.80,20,0.00,4.97,574.00,134.62
36517,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.02
36637,0,1023.00,0.00,5.57,4.00,20,0.00,4.97,573.00,127.67
36757,0,1023.00,0.00,5.57,3.60,20,0.00,4.97,572.00,141.61
36877,0,1023.00,0.00,5.57,3.70,20,0.00,4.97,573.00,138.02
36998,0,1023.00,0.00,5.57,3.90,20,0.00,4.97,574.00,131.17
37117,0,1023.00,0.00,5.57,3.70,20,0.00,4.98,572.00,138.08
37277,0,1023.00,0.00,5.58,3.60,20,0.00,4.98,574.00,142.21
37357,0,1023.00,0.00,5.58,3.60,20,0.00,4.98,574.00,142.21
37437,0,1023.00,0.00,5.58,3.50,20,0.00,4.98,572.00,145.76
37517,0,1023.00,0.00,5.58,3.80,20,0.00,4.98,571.00,134.02
37597,0,1023.00,0.00,5.58,4.00,20,0.00,4.98,573.00,127.76
37678,0,1023.00,0.00,5.58,3.60,20,0.00,4.98,574.00,142.21
37757,0,1023.00,0.00,5.58,3.60,20,0.00,4.98,573.00,141.96
37837,0,1023.00,0.00,5.58,3.70,20,0.00,4.98,574.00,138.36
37917,0,1023.00,0.00,5.58,4.10,20,0.00,4.98,572.00,124.43
38037,0,1023.00,0.00,5.58,3.90,20,0.00,4.98,572.00,130.81
38117,0,1023.00,0.00,5.58,3.70,20,0.00,4.98,573.00,138.12
38197,0,1023.00,0.00,5.58,3.90,20,0.00,4.98,575.00,131.50
38277,0,1023.00,0.00,5.58,-0.00,20,0.00,4.98,573.00,-INF
38358,0,1023.00,0.00,5.58,3.90,21,0.00,4.98,572.00,130.81
38437,0,1023.00,0.00,5.58,3.80,20,0.00,4.98,573.00,134.49
38517,0,1023.00,0.00,5.58,3.70,20,0.00,4.98,572.00,137.88
38597,0,1023.00,0.00,5.58,3.30,20,0.00,4.98,573.00,154.87
38717,0,1023.00,0.00,5.58,3.80,20,0.00,4.98,575.00,134.96
38797,0,1023.00,0.00,5.58,3.40,19,0.00,4.98,573.00,150.31
38877,0,1023.00,0.00,5.58,3.70,19,0.00,4.98,573.00,138.12
38958,0,1023.00,0.00,5.58,3.80,19,0.00,4.98,573.00,134.49
39077,1,1023.00,0.00,5.45,45.30,65,0.00,4.79,575.00,11.16
39157,3,1023.00,0.00,5.42,49.70,115,0.00,4.75,576.00,10.16
39277,3,1023.00,0.00,5.55,13.10,125,0.00,4.92,571.00,38.68
39397,3,738.00,0.00,5.58,4.00,126,0.00,4.98,425.00,94.76
39517,3,736.00,0.00,5.58,3.60,126,0.00,4.98,425.00,105.29
39638,3,737.00,0.00,5.58,3.80,80,0.00,4.98,424.00,99.52
39757,3,738.00,0.00,5.58,3.70,31,0.00,4.98,425.00,102.45
